sampleNumber,pitchMin,pitchMax,pitchAve,energy,duration,f0,f1,f2,emotion
226,251.8026948649,594.4632611153,355.9268390241,0.0527567089,1.83325,1853.5046467769,3544.7413093021,--undefined--,Happy
227,269.0995010655,596.2693926082,387.5448295667,0.0262917246,1.5276875,577.2752058421,2639.5822660553,3911.0208000495,Happy
228,246.9362999403,532.6849454344,353.0025806253,0.021546331,1.6805,1747.8212443124,3479.1263140115,--undefined--,Happy
229,308.2913891405,519.8674879758,412.6190035749,0.0455261624,1.83325,618.3486562136,2689.3717434414,4871.9818926219,Happy
230,219.1827344676,596.362469773,357.032356595,0.040416278,2.1388125,365.6014955075,3043.9562289852,4382.7850279356,Happy
231,135.2764763753,585.2759039015,372.127855895,0.0295455525,1.6805,2316.843933392,3997.1677923915,--undefined--,Happy
232,272.2401256033,599.3250723258,365.0022461421,0.0248675181,1.6805,974.7954623307,2459.0530854233,4095.7764088026,Happy
233,252.4728770637,593.943027665,387.320135959,0.0266748703,1.5276875,1193.0753430189,2518.9097522019,3697.14448258,Happy
234,291.0570295938,593.8287710476,450.6060445749,0.0156588548,1.4513125,1266.9236173348,1916.9719205405,3951.6398589358,Happy
235,309.1231529953,579.5392273221,415.8958052127,0.0521659303,1.6040625,410.7369131138,2577.2289147277,4429.3047608209,Happy
236,297.1881551003,596.0835568558,377.6471989341,0.0452656933,1.599,902.0008831068,3147.4321216858,--undefined--,Happy
237,244.3756130514,559.170500936,349.1199536043,0.0504472411,1.6750625,2726.5707478936,4243.3981068409,--undefined--,Happy
238,145.4167250183,599.5788984844,344.1389511767,0.0175444707,2.0558125,1839.9889133353,3240.5520678425,4828.2640433099,Happy
239,257.6219162463,592.9497483513,398.8412513767,0.0315291293,1.5228125,1813.2293074919,3123.3271160195,4911.0097049332,Happy
240,195.0248194472,551.2005557428,352.8288379648,0.0124935121,1.6750625,2056.6068803018,3554.1245746725,5401.8095371871,Happy
241,220.4613362538,536.432882069,315.054374112,0.0425969699,1.5989375,2983.3086104916,4509.3042839161,--undefined--,Happy
242,221.1106086628,592.6148549186,325.5169329484,0.0268694331,1.75125,2861.912360233,4323.5889117999,--undefined--,Happy
243,303.9034318396,477.5112439647,383.8596916949,0.0072237985,1.5228125,2873.8693830064,3557.6934485184,--undefined--,Happy
244,235.9992212062,572.501940357,344.0965335562,0.0392503558,1.599,2503.3559966903,3972.9575571937,--undefined--,Happy
245,231.0997760346,574.5052451773,357.5430826862,0.1331323129,1.6750625,1757.7466509268,4111.0869503728,--undefined--,Happy
246,303.0520003789,590.7614409868,401.7551295123,0.1004723396,1.75125,1176.1354434286,2934.6601584459,3743.8906951401,Happy
247,289.540993727,584.7461461652,428.2098438687,0.1151417949,1.675125,1075.8993153644,2712.1549171342,3641.4941109476,Happy
248,306.773707265,598.6212572469,392.6959048516,0.1146064659,1.75125,1387.0238326875,2278.5594226948,3922.379736263,Happy
249,245.3704823578,584.6293673967,384.2878526587,0.0667836164,1.5228125,1548.1678871624,1694.6953951239,3635.5552017256,Happy
250,230.025527808,568.1919628684,326.4645941466,0.1105391093,1.9035,2983.9871396722,3857.1654483491,--undefined--,Happy
251,131.561910786,350.5276131696,176.268412966,0.0233979466,2.116125,1541.717247095,3169.561953973,--undefined--,Sad
252,81.3102550235,168.5347120721,130.8838268898,0.0218058565,2.7206875,2200.3846125092,4901.9470063179,--undefined--,Sad
253,104.2877763568,201.9139035006,163.8146801796,0.0484153237,1.267625,579.484777017,1772.4761729739,4258.9562119267,Sad
254,75.1548964742,182.5698833074,149.7138233914,0.0509863168,2.418375,173.444130562,2417.8626338451,4673.1096511025,Sad
255,93.2230930539,320.7327986921,167.7652661307,0.00894962,1.662625,246.1491728958,2364.1829319157,4791.7155013136,Sad
256,76.0094944133,224.8394504277,150.2015265163,0.009189765,1.889375,2207.0629636292,3934.4827433022,--undefined--,Sad
257,140.6080752112,575.8741061556,274.6147812064,0.0452712434,2.116125,864.0291206688,3543.4161892876,--undefined--,Sad
258,95.0576727325,138.2227131947,124.0245721712,0.0765012732,2.0405625,999.9552925376,3336.2896491351,4613.664300992,Sad
259,125.6659357144,161.2078293416,141.3937774114,0.0625714185,2.3428125,519.6044181826,3132.8728178516,4562.9488549999,Sad
260,79.5849974466,158.3361214646,127.0693578724,0.0103298055,1.7381875,1130.6773452208,3463.2052630468,--undefined--,Sad
261,96.8779090209,165.6332587514,131.7638796776,0.0125404616,2.1160625,275.452411361,3374.1001570822,4283.4615798785,Sad
262,101.227383264,200.0484795199,122.6539804644,0.0359397943,1.6626875,261.4259088724,2226.3056169086,4976.793223324,Sad
263,113.1606716435,173.6531182141,140.882712606,0.0206702103,2.26725,1700.2614817082,2902.79214651,4590.2182288861,Sad
264,102.9089404682,216.1714100159,144.7483393048,0.0287917368,1.9649375,229.7173894956,2333.150774928,4705.451020009,Sad
265,102.2379011822,150.8702169374,128.5392807209,0.022973109,2.2866875,1051.8657814256,2654.2025954532,4745.456384042,Sad
266,126.520425965,169.7799514824,150.4348446124,0.0174210978,2.1916875,1731.1656434121,4101.599850509,--undefined--,Sad
267,133.0145309333,165.6722281015,154.8887502362,0.0167222999,1.889375,2769.5984076664,3426.8190528166,--undefined--,Sad
268,75.5987876969,557.5691253938,170.8206127343,0.0155323158,1.81375,301.6900277362,2621.9142251605,4163.318465842,Sad
269,76.701337191,281.46577499,183.4309931389,0.0254345722,1.889375,452.5364994567,2850.0564031473,4106.4017192794,Sad
270,163.4524196187,245.1528009426,198.7922539963,0.0313138629,2.2104375,881.7524114966,3313.614642937,--undefined--,Sad
271,82.0356531252,263.2045077865,127.9468469197,0.0314422877,2.4939375,1084.8436666946,2728.4889148167,4363.5257088082,Sad
272,91.9759170438,153.3731081633,131.5925889146,0.0197226063,1.9649375,2238.3016468337,--undefined--,--undefined--,Sad
273,98.8351496887,143.266235261,123.8894116467,0.03314666,2.0405,199.2050172562,2257.5260140827,3863.5635653674,Sad
274,77.8634014524,515.219620177,142.4724421058,0.0163619862,2.26725,1306.5066377642,3492.4226221803,--undefined--,Sad
275,152.5972715036,180.2645609358,164.6418006014,0.0305355712,2.2104375,688.9644434513,2999.3243488546,4715.0633806097,Sad
276,81.4109709482,249.1459141572,160.137120867,0.024152715,2.5695,2333.2123952764,4670.3853087293,--undefined--,Sad
277,113.477796076,206.1359766616,155.1359545111,0.0240013973,1.662625,225.2349632255,2494.6108463659,5310.0176310839,Sad
278,80.8864490442,184.2582461567,136.172926574,0.0160954399,2.26725,1582.0027353303,3225.1602086217,4388.3638218027,Sad
279,147.3816485887,224.7742228641,187.5318705502,0.0279299886,1.889375,2071.8341866938,4438.9910919363,--undefined--,Sad
280,80.6698422073,241.6212572134,155.566440887,0.0197470979,1.9818125,292.8832529002,2868.4261062407,--undefined--,Sad
281,120.271581902,171.463591654,142.1957178758,0.0194031394,1.766375,2463.9270458561,4219.3786474597,--undefined--,Sad
282,77.0663882067,503.2909969783,165.5495056962,0.0279965103,1.9199375,762.9566786944,3028.2232304954,4579.809696465,Sad
283,100.2175159777,167.4331458751,125.1416192268,0.021880687,1.8431875,919.0673643678,2222.6173457233,4405.5725873787,Sad
284,119.3756100443,582.3306868793,149.2328785094,0.0162771923,1.99675,1768.6367669071,3557.3246329325,--undefined--,Sad
285,117.8289541462,504.2487418051,172.6652723139,0.0188046328,1.843125,701.8001167544,2218.2291912062,4824.6420377575,Sad
286,77.9944124928,571.1967382386,161.5480754224,0.0111355817,2.150375,804.06199989,2822.3006989224,5046.0175495698,Sad
287,76.55536114,237.9555772827,157.1674855878,0.0118170196,1.99675,1377.6236029528,5204.1046796624,--undefined--,Sad
288,75.2808209003,217.6434557866,113.5223896415,0.0204848463,1.9199375,3590.5277749874,4372.4857291006,--undefined--,Sad
289,79.3351284793,505.1607150863,146.3340462347,0.0193527197,1.843125,2151.8824130663,4638.3345844831,5035.0799212777,Sad
290,75.6408232314,250.6681900814,139.9889853111,0.0263452608,2.091625,2026.4071295129,3268.7752924384,--undefined--,Sad
291,108.2012305431,594.0817342111,181.1099972989,0.0274887096,2.4575625,2901.9939377979,3374.2213065455,--undefined--,Sad
292,107.9879577147,189.4718789439,127.4150403816,0.0171833779,2.0735625,1750.4745362868,3620.3058271364,--undefined--,Sad
293,75.4165321061,192.428607001,133.3844487907,0.0206942057,2.303875,2328.1325754036,--undefined--,--undefined--,Sad
294,75.0394421632,557.7122648206,151.4189221808,0.0151673953,1.8431875,2369.8047950095,5053.9830422579,--undefined--,Sad
295,117.8509442794,155.0535978623,136.5562379341,0.0408592636,2.7113125,2413.6606189704,4247.9801536481,--undefined--,Sad
296,82.0129560151,178.2488652849,138.6960673527,0.017826732,2.5599375,1768.8532958968,4012.1942537514,--undefined--,Sad
297,80.6194484292,172.5630236584,124.8798468237,0.0146404031,2.5599375,2472.8384850608,4284.2054150474,--undefined--,Sad
298,75.510857258,163.2870753278,128.4642460438,0.0167957765,2.594,2584.1040793037,4476.3429877299,--undefined--,Sad
299,138.353593258,211.7435924597,162.5592651008,0.0271613173,2.321,925.8605807856,2934.9663799995,4881.889220837,Sad
300,100.8348546282,177.7062654409,141.4275072079,0.0194162967,2.0479375,2162.1275445069,3708.277606638,--undefined--,Sad
301,136.4705198057,197.7857106083,185.7895423585,0.0022064868,1.1968125,2833.3743947698,4123.6372413745,--undefined--,Sad
302,148.7634433107,252.0037082051,205.5034025981,0.0056972533,1.0256875,1226.1824965121,3486.4766053103,--undefined--,Sad
303,174.957072605,292.5183179634,238.2848520303,0.0007880999,1.1396875,1032.1124457731,2528.0629502984,4387.9362933644,Sad
304,117.4025211892,230.5788777492,188.9715855654,0.00099074,1.196625,1461.3701910559,3457.9043235853,--undefined--,Sad
305,147.479700335,569.3696292278,238.339635749,0.0014798362,0.79775,800.6230524759,4267.0949121532,--undefined--,Sad
306,148.1941561355,283.0067035291,206.3806680544,0.0019208861,0.9295625,1065.4981812176,2958.6958954336,4082.2287130752,Sad
307,176.2693061208,555.7692691512,254.0761475006,0.0005879316,1.367625,1306.7721766648,2739.379229908,--undefined--,Sad
308,146.0662440352,189.3971540742,167.8355339091,0.000938986,0.94025,487.4239568576,2600.9771740758,4277.7861603871,Sad
309,143.2023607544,209.6287962349,174.1739093886,0.0034537393,1.310625,2384.3200629889,4714.8990561423,--undefined--,Sad
310,117.5542271527,175.0168655314,154.5117081011,0.0002804503,1.1396875,2973.5549752151,4060.685850263,--undefined--,Sad
311,157.8352766508,230.331062016,192.3595217414,0.0019110768,1.0256875,892.0008103137,3411.205706764,--undefined--,Sad
312,153.6348906566,205.1698338014,167.8999240332,0.0005847377,0.94025,671.5196126951,3331.1992203917,4660.4350010055,Sad
313,117.4129900196,264.5395012297,183.0908301478,0.0005083691,1.324875,2660.5810960827,4498.195897985,--undefined--,Sad
314,141.3898481629,194.0904429561,164.7571500886,0.0002663318,0.85475,2856.1424370757,4164.6595987736,--undefined--,Sad
315,145.5293441565,241.3535287513,188.0033344718,0.0008211394,0.8975,610.1601357943,3590.6395515739,--undefined--,Sad
316,126.0468076738,188.7549526107,152.0828042017,0.0008292414,1.2394375,734.5172803973,2794.179732261,4415.3892626436,Sad
317,132.5500532479,196.7725200219,156.5664698212,0.0003996042,1.0684375,682.483126246,3485.1349227464,--undefined--,Sad
318,150.0285685092,185.6654570513,165.4543736259,0.0003559975,1.0684375,840.4443403567,2969.2816806038,4616.2140371611,Sad
319,163.9944682055,209.0769291259,185.0447649255,0.0005706741,1.0256875,674.4550608386,2775.3317228347,4458.0096149076,Sad
320,143.1811760927,202.9864230113,171.5920609968,0.0001484916,0.94025,2614.581467612,4435.5565825089,--undefined--,Sad
321,125.6891445006,202.1100300991,150.7950595347,0.0006513319,0.9829375,901.1551992067,2421.2469873049,5191.5841830388,Sad
322,141.4935424229,190.6992169014,163.8162519097,0.0007014917,0.6838125,335.2537062076,2619.015687672,4754.6265653873,Sad
323,137.2405465619,165.893549156,148.344455365,0.0005688781,1.196625,698.42364919,3356.6734945142,--undefined--,Sad
324,148.5169860737,185.1982725244,155.7525779504,0.0004208337,1.324875,333.6558981487,2945.9776505682,4567.0413953869,Sad
325,161.5658428623,196.8593924732,177.2150013979,0.0006620885,1.0684375,985.5539590158,3644.0738639715,--undefined--,Sad
326,122.2562267754,238.6346553238,192.279164211,0.0022858233,0.9829375,949.154906027,3395.6508719207,--undefined--,Sad
327,135.1012022491,184.5125065899,163.7452886734,0.0006387656,1.367625,297.405083201,2791.2986020463,4111.5392036577,Sad
328,120.3437678193,236.7871397422,194.2921693205,0.0009737045,1.367625,421.7693040286,3013.1003909949,4563.5435404012,Sad
329,90.8856166208,239.5310127606,177.3030172497,0.000998268,1.4815625,639.9342090284,2629.7406661433,4522.4122692415,Sad
330,163.8812489709,188.4722861839,176.5405704495,0.001030082,1.1539375,792.6128036719,2735.7011506038,--undefined--,Sad
331,138.2108529286,191.5887500952,166.3932105149,0.0007577879,0.74075,1897.0793057501,3628.1751409048,--undefined--,Sad
332,145.0577658662,200.3103709422,176.2457909017,0.0006856444,1.0684375,596.3263512844,3206.8689921844,3921.1490292739,Sad
333,121.6283991126,166.7232738982,140.7402420656,0.0003721827,1.1539375,720.9008649085,2458.7724976515,5144.14424015,Sad
334,155.2897860252,221.6654811751,194.7921147139,0.0008949399,0.94025,621.907570242,3451.8658743148,--undefined--,Sad
335,127.8052363699,162.4998716581,147.2547188121,0.0001298988,1.153875,2974.2327465024,4142.0547713434,--undefined--,Sad
336,127.9065127082,167.7816470001,137.8604680166,0.0003987267,1.253625,755.1712686101,2644.9038593322,4356.411068908,Sad
337,79.4733484195,179.0862650947,152.9709180304,0.0003515268,1.0256875,467.2526865838,2958.529580036,5043.3092101161,Sad
338,111.6635065101,196.2189970554,164.034163497,0.0004800143,1.239375,626.4576841079,2631.1876608789,--undefined--,Sad
339,167.3895365224,197.8109180506,185.2119898361,0.0028227602,1.5955625,647.170459068,2790.1190976472,4650.4351246868,Sad
340,183.0382849067,261.8378029052,213.7796358415,0.0023848461,1.367625,1363.7714739316,3852.5589384315,4744.5238412685,Sad
341,156.6056696644,243.4560654115,207.792634802,0.0047074336,1.310625,1049.9860428889,3501.102161721,4647.1643570748,Sad
342,137.8518469483,277.2346684868,208.4972541558,0.002241481,1.1539375,820.1798365141,2984.2817086523,4035.7553526324,Sad
343,174.9340805483,268.7281446377,213.8361774599,0.001163428,0.91175,2678.6392427423,4094.5208467071,--undefined--,Sad
344,194.1412271363,235.894793598,222.02561062,0.0049243855,1.253625,237.4192154897,2539.4723228934,3941.6916615918,Sad
345,164.5050459885,227.7151685565,198.1565719375,0.0104866209,1.0256875,244.9051078608,2848.8585031745,5117.7274732372,Sad
346,170.2868317015,248.8532950831,205.9954022693,0.0023116739,1.1966875,768.0476449373,3293.800807918,--undefined--,Sad
347,75.3609469029,210.664059351,179.1049635117,0.0014862561,0.983,1078.3131567472,3551.0427270771,--undefined--,Sad
348,179.3215760275,209.3208624227,193.6936609957,0.0024622738,0.7693125,860.8331737173,3296.3901216467,--undefined--,Sad
349,141.4619130393,253.3229574064,198.3120118865,0.0029066241,1.2156875,2710.1623381082,--undefined--,--undefined--,Sad
350,128.6641576646,202.142936752,183.111442625,0.0033274451,1.795,645.7459009272,3086.0783493431,4352.729736822,Sad
351,139.318092002,461.752434903,184.8606907776,0.0022618193,1.966125,998.8208691145,3026.1691689887,4376.2914631565,Sad
352,135.7209956665,201.0620461536,174.1169295266,0.0015024053,1.720375,2282.0872948646,4891.6572829452,--undefined--,Sad
353,78.1854923562,177.6692695403,153.3831739616,0.0004901792,1.5565625,1653.2499340194,3460.3452439419,--undefined--,Sad
354,115.8363760291,172.3789251681,153.3967526661,0.0005253294,1.7476875,679.4932080381,2567.7471053228,4804.7655922356,Sad
355,121.7585396467,490.6976545234,198.5960093546,0.0002267659,1.3926875,2244.0795648009,4491.9963992915,--undefined--,Sad
356,119.7421261081,195.5368935755,157.020681526,0.0003309606,1.5565625,449.6590952156,2458.5192952378,4438.7530268923,Sad
357,136.2859954933,204.3057349,169.5804866045,0.0004326273,1.228875,733.0601216051,1781.016678031,4087.9042666719,Sad
358,123.0447493922,144.2407997216,135.0763020848,0.0002454019,1.88425,1826.2575410697,3938.1646089151,--undefined--,Sad
359,120.3038502349,150.3449321138,136.2264822849,0.000669816,1.5565625,2399.8736227423,4454.0638819578,--undefined--,Sad
360,117.4660032411,159.3984356594,131.1751968214,0.0001389662,1.228875,387.8669508614,2463.6895341234,4438.5128755807,Sad
361,117.8684394465,189.9008513299,164.7961741157,0.0006241821,1.5565,401.2930384759,2425.2988629919,4140.8795281623,Sad
362,140.1403428689,182.375559376,164.3788294514,0.0015490952,1.5565625,2312.5321874297,3449.4681227921,--undefined--,Sad
363,168.8682346899,208.6736558885,188.1276562805,0.0009353276,1.6385,1556.5922024642,3912.2703543724,--undefined--,Sad
364,167.3686656557,213.8649288607,193.543349714,0.0009898668,2.293875,1850.8022632758,3497.0788515113,--undefined--,Sad
365,134.5234038369,195.7702731732,161.4428716528,0.0012471421,1.5565625,1920.2416076087,4019.5851386145,--undefined--,Sad
366,131.3075594428,157.6882961488,146.3386600871,0.0007191123,0.337,--undefined--,--undefined--,--undefined--,Sad
367,143.9828740857,203.04095538,178.2112038036,0.0021821077,1.2015625,549.3217658474,2211.2559112392,4247.3926324544,Sad
368,159.6266700292,227.0532300219,193.6984991528,0.0024873301,1.065,783.2755003515,1928.2341837713,4141.6130920713,Sad
369,179.7289807381,251.5843080925,226.1386102291,0.0020891187,1.2015,279.5559240853,3328.8848623926,4430.9637952641,Sad
